problem,scenario,target_ton,product_ton,total_use_mwh,renewable_mwh,buy_mwh,sell_mwh,self_use_ratio,green_ratio,export_ratio,margin_self_use,margin_green,margin_export,status,running_cost_yuan,comprehensive_cost_yuan,running_cost_per_ton,comprehensive_cost_per_ton
P1,typical,36,36.0,558.72,603.448,172.04379999999998,216.77179999999998,0.2815559915684534,0.692075100229095,0.3592220042157733,-0.3184440084315466,0.39207510022909503,-0.15922200421577332,partial,155604.1619,157270.82856666666,4322.337830555556,4368.634126851852
